Time(ms),FR_HFE,FL_HFE,HR_HFE,HL_HFE,FR_KFE,FL_KFE,HR_KFE,HL_KFE
0.44,-0.3849877417087555,-0.7281389832496643,-0.3251047134399414,-0.9240050911903381,-0.3962397277355194,-0.708153247833252,-0.31534287333488464,-0.9154959321022034
0.46,-0.41321682929992676,-0.7117895483970642,-0.3516734838485718,-0.915449321269989,-0.40199193358421326,-0.7401329874992371,-0.3251095712184906,-0.9468464255332947
0.48,-0.44436150789260864,-0.6904026865959167,-0.37575408816337585,-0.9178630113601685,-0.4264204204082489,-0.7380859851837158,-0.3372473120689392,-0.981330394744873
0.5,-0.48122236132621765,-0.6817805171012878,-0.40161120891571045,-0.9155566096305847,-0.43511563539505005,-0.7582112550735474,-0.35519036650657654,-0.9934357404708862
0.52,-0.5024778842926025,-0.6508502960205078,-0.43473711609840393,-0.8948578238487244,-0.43756017088890076,-0.7832736968994141,-0.37075456976890564,-1.026186227798462
0.54,-0.5231322050094604,-0.6490247249603271,-0.47471487522125244,-0.9130460619926453,-0.4559725522994995,-0.7865536212921143,-0.4007367789745331,-1.0489249229431152
0.56,-0.5453574657440186,-0.6374937295913696,-0.4974943995475769,-0.9134575128555298,-0.45870575308799744,-0.8186759352684021,-0.42643940448760986,-1.0964444875717163
0.58,-0.5567517280578613,-0.6120655536651611,-0.5153564810752869,-0.9513273239135742,-0.46068572998046875,-0.8610032796859741,-0.46607479453086853,-1.140360713005066
0.6,-0.5840861797332764,-0.6324390172958374,-0.5507016777992249,-0.9428717494010925,-0.5135248303413391,-0.8633603453636169,-0.47255706787109375,-1.1791203022003174
0.62,-0.5945410132408142,-0.6459026336669922,-0.5756331086158752,-0.9293379187583923,-0.5536536574363708,-0.8814936876296997,-0.48504769802093506,-1.2145789861679077
0.64,-0.6315307021141052,-0.6194556355476379,-0.5897918939590454,-0.9111698865890503,-0.568757951259613,-0.8923488259315491,-0.5188643932342529,-1.2294259071350098
0.66,-0.5806088447570801,-0.46328839659690857,-0.6513479948043823,-0.9901717305183411,-0.5912766456604004,-0.9823971390724182,-0.5758669972419739,-1.2060842514038086
0.68,-0.6733152270317078,-0.5789186954498291,-0.6545593738555908,-0.8986559510231018,-0.5810787677764893,-0.9214140772819519,-0.5878204107284546,-1.306730031967163
0.7000000000000001,-0.6823809742927551,-0.5556482076644897,-0.7005569338798523,-0.9029271602630615,-0.594347357749939,-0.9669072031974792,-0.6216349005699158,-1.356734037399292
0.72,-0.6850317120552063,-0.5554594993591309,-0.7135992646217346,-0.9080948233604431,-0.6428101658821106,-0.9978422522544861,-0.6671648621559143,-1.388836145401001
0.74,-0.6877398490905762,-0.5277830362319946,-0.7529249787330627,-0.9190682172775269,-0.6342071294784546,-1.0269404649734497,-0.7442735433578491,-1.4089521169662476
0.76,-0.7303462028503418,-0.5565316677093506,-0.7990671396255493,-0.9036394357681274,-0.609613835811615,-0.99608314037323,-0.7742234468460083,-1.4895691871643066
0.78,-0.6966153383255005,-0.47974976897239685,-0.8244016766548157,-0.9198429584503174,-0.6894740462303162,-1.0641732215881348,-0.826905369758606,-1.4993300437927246
0.8,-0.6317280530929565,-0.3735945224761963,-0.8593934774398804,-0.9541283249855042,-0.7374419569969177,-1.1454756259918213,-0.8972299695014954,-1.5022670030593872
0.8200000000000001,-0.9257871508598328,-0.8658724427223206,-0.7830051779747009,-0.7897108197212219,-0.7005410194396973,-0.9363375902175903,-0.6365073323249817,-1.2152081727981567
0.84,-0.9260603785514832,-0.9666233062744141,-0.6972357630729675,-0.6268429756164551,-0.6338152289390564,-0.751537024974823,-0.5303403735160828,-0.9756718873977661
0.86,-0.8562135100364685,-0.9859724044799805,-0.7431958913803101,-0.6995267868041992,-0.5718087553977966,-0.6334354281425476,-0.3707256615161896,-0.7947001457214355
0.88,-0.776431143283844,-0.8769477009773254,-0.36456575989723206,-0.5630065202713013,-0.516481876373291,-0.5304379463195801,-0.26225146651268005,-0.6206117272377014
0.9,-0.6884282827377319,-0.7018347382545471,-0.18429787456989288,-0.4394042491912842,-0.4596537947654724,-0.3922513723373413,-0.249708354473114,-0.4582465887069702
0.92,-0.801417887210846,-1.062265157699585,-0.21210475265979767,-0.3125961422920227,-0.4504784047603607,-0.2687036693096161,-0.06338896602392197,-0.3282628655433655
0.9400000000000001,-0.3953588604927063,-0.8542410135269165,-0.19148512184619904,-0.20890258252620697,-0.3823513984680176,-0.16148169338703156,-0.0744556114077568,-0.21065612137317657
0.96,-0.36143529415130615,-0.6884196996688843,-0.20008584856987,-0.11385149508714676,-0.3613351285457611,-0.08593615889549255,-0.0880662351846695,-0.11448029428720474
0.98,-0.12918221950531006,-0.5106496810913086,-0.05008624121546745,-0.042193200439214706,-0.1408499926328659,-0.008348570205271244,-0.11709602177143097,-0.032170020043849945
1.0,-0.0631895661354065,-0.3914627432823181,-0.040161725133657455,0.02002815343439579,-0.11877010762691498,0.05574493855237961,-0.05332919582724571,0.035553108900785446
1.02,-0.01978340558707714,-0.2892856001853943,-0.0035282105673104525,0.06911154091358185,-0.07269171625375748,0.07030169665813446,-0.015698863193392754,0.09195663779973984
1.04,0.018651606515049934,-0.18610049784183502,0.03492040932178497,0.11659941077232361,-0.03336189314723015,0.11810710281133652,0.021570228040218353,0.1252799779176712
1.06,0.052480850368738174,-0.09574160724878311,0.0670362040400505,0.143462672829628,-0.0016721307765692472,0.1402091085910797,0.051436878740787506,0.16588127613067627
1.08,0.0805618017911911,-0.02303141914308071,0.0956428050994873,0.14862848818302155,0.025230765342712402,0.16132032871246338,0.07788378745317459,0.19811680912971497
1.1,0.1062912568449974,0.039446961134672165,0.1266579031944275,0.15931566059589386,0.05314020439982414,0.1851763278245926,0.10327485203742981,0.22797700762748718
1.12,0.1279311329126358,0.0796828344464302,0.15179888904094696,0.19249016046524048,0.072937972843647,0.20352710783481598,0.12868517637252808,0.246940478682518
1.1400000000000001,0.14721551537513733,0.12215357273817062,0.17574229836463928,0.22194898128509521,0.0897151455283165,0.22198258340358734,0.14817270636558533,0.26815539598464966
1.16,0.15914195775985718,0.15908217430114746,0.18825030326843262,0.23549753427505493,0.1256706565618515,0.19976076483726501,0.15654148161411285,0.2754679024219513
1.18,0.10384966433048248,0.18929922580718994,0.21661317348480225,0.2481708526611328,0.018715139478445053,-0.03038865141570568,0.1231316551566124,0.2928101718425751
